20210605,03:25.0,18,21120192075,1303050300081,起亮原味脆骨烤肠,起亮食品元气脆骨肠原味42g,包,42g,起亮,2,2,2,1,0,生鲜,冷藏类,冷藏肉制品,香肠/烤肠/红肠类
20210605,05:49.0,18,21140148547,1501030100090,Q趣蘑菇香肠,双汇Q趣儿（蘑菇风味)香肠70g,根,70g,未知,2.5,2.5,2.5,1,0,生鲜,冷藏类,冷藏肉制品,香肠/烤肠/红肠类
20210605,19:42.0,18,21140148555,2000001149553,泡面拍档,双汇泡面搭档400g,袋,400g,双汇,13,13,13,1,0,生鲜,冷藏类,冷藏肉制品,香肠/烤肠/红肠类
20210605,50:54.0,18,21120192125,1501030100083,台式烤香肠,A双汇台式烤香肠(原味)38g,根,38g,双汇,5,5,2.5,2,0,生鲜,冷藏类,冷藏肉制品,香肠/烤肠/红肠类
20210605,48:13.0,19,21140148611,1501030100083,台式烤香肠,A双汇台式烤香肠(原味)38g,根,38g,双汇,5,5,2.5,2,0,生鲜,冷藏类,冷藏肉制品,香肠/烤肠/红肠类
20210605,56:23.0,19,21140148617,55050800139,酱肘,酱香肉,个,,未知,13.8,13.8,13.8,1,0,生鲜,冷藏类,冷藏肉制品,猪肉及部件类
20210605,12:15.0,20,21120192207,1501030100083,台式烤香肠,A双汇台式烤香肠(原味)38g,根,38g,双汇,2.5,2.5,2.5,1,0,生鲜,冷藏类,冷藏肉制品,香肠/烤肠/红肠类
20210605,12:15.0,20,21120192207,1501030100093,台式烤香肠椰果,双汇椰果烤香肠40g,根,40g,双汇,2.5,2.5,2.5,1,0,生鲜,冷藏类,冷藏肉制品,香肠/烤肠/红肠类
20210605,15:53.0,20,21120192211,2000000097916,优级火腿肠,A双汇王中王400g,袋,400g,双汇,35,35,17.5,2,0,生鲜,冷藏类,冷藏肉制品,火腿肠/腊肠类
20210605,42:20.0,20,21120192241,1303050300081,起亮原味脆骨烤肠,起亮食品元气脆骨肠原味42g,包,42g,起亮,2,2,2,1,0,生鲜,冷藏类,冷藏肉制品,香肠/烤肠/红肠类
20210606,36:56.0,8,21140148770,2000000578743,香肠,双汇泡面拍档香肠270g,包,270g,双汇,9.8,9.8,9.8,1,0,生鲜,冷藏类,冷藏肉制品,香肠/烤肠/红肠类
20210606,39:06.0,8,21120192409,2000000097916,优级火腿肠,A双汇王中王400g,袋,400g,双汇,17.5,17.5,17.5,1,0,生鲜,冷藏类,冷藏肉制品,火腿肠/腊肠类
20210606,39:06.0,8,21120192409,2000001149553,泡面拍档,双汇泡面搭档400g,袋,400g,双汇,13,13,13,1,0,生鲜,冷藏类,冷藏肉制品,香肠/烤肠/红肠类
20210606,24:54.0,9,21160087951,1501030100056,超市火腿肠袋装,双汇火腿肠320g,包,320g,双汇,7,7,7,1,0,生鲜,冷藏类,冷藏肉制品,火腿肠/腊肠类
20210606,13:29.0,10,21140148887,1501030100056,超市火腿肠袋装,双汇火腿肠320g,包,320g,双汇,7,7,7,1,0,生鲜,冷藏类,冷藏肉制品,火腿肠/腊肠类
20210606,26:53.0,10,21130158848,1501030100056,超市火腿肠袋装,双汇火腿肠320g,包,320g,双汇,7,7,7,1,0,生鲜,冷藏类,冷藏肉制品,火腿肠/腊肠类
20210606,46:40.0,10,21120192570,2000000097916,优级火腿肠,A双汇王中王400g,袋,400g,双汇,17.5,17.5,17.5,1,0,生鲜,冷藏类,冷藏肉制品,火腿肠/腊肠类
20210606,52:21.0,10,21120192579,1501030100056,超市火腿肠袋装,双汇火腿肠320g,包,320g,双汇,7,7,7,1,0,生鲜,冷藏类,冷藏肉制品,火腿肠/腊肠类
20210606,01:23.0,11,21120192592,1501030100056,超市火腿肠袋装,双汇火腿肠320g,包,320g,双汇,7,7,7,1,0,生鲜,冷藏类,冷藏肉制品,火腿肠/腊肠类
20210606,38:43.0,11,21130158871,1501030100081,台式（香辣）肠,双汇台式烤香肠(香辣)38g,包,38g,双汇,9.2,9.2,2.3,4,0,生鲜,冷藏类,冷藏肉制品,香肠/烤肠/红肠类
20210606,47:53.0,11,21160088041,1501030100081,台式（香辣）肠,双汇台式烤香肠(香辣)38g,包,38g,双汇,2.3,2.3,2.3,1,0,生鲜,冷藏类,冷藏肉制品,香肠/烤肠/红肠类
20210606,56:43.0,11,21130158882,55050800139,酱肘,酱香肉,个,,未知,41.4,41.4,13.8,3,0,生鲜,冷藏类,冷藏肉制品,猪肉及部件类
20210606,15:18.0,12,21130158907,2000000097916,优级火腿肠,A双汇王中王400g,袋,400g,双汇,17.5,17.5,17.5,1,0,生鲜,冷藏类,冷藏肉制品,火腿肠/腊肠类
