Unnamed: 0,year_id,quarter_id,smonth,sweek,start_day_week,sdate,stime,shour,bills_id,goods_id,goods_name_st,goods_name_orig,unit_name,goods_spec,brand,sale_amount,sale_orig_amount,sale_price,sale_qty,mysl_category_name_lv1,mysl_category_name_lv2,mysl_category_name_lv3,mysl_category_name_lv4
874,2021,4,202111,202145,20211108,20211108,50:52.0,12,21100042023,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,24,24,24,1,食品,烟酒水饮,香烟,国产香烟
160,2021,4,202111,202145,20211108,20211108,06:13.0,17,21100042058,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,235,235,23.5,10,食品,烟酒水饮,香烟,国产香烟
161,2021,4,202111,202145,20211108,20211108,06:24.0,17,21100042059,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,235,235,23.5,10,食品,烟酒水饮,香烟,国产香烟
166,2021,4,202111,202145,20211108,20211108,06:35.0,17,21100042060,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,235,235,23.5,10,食品,烟酒水饮,香烟,国产香烟
167,2021,4,202111,202145,20211108,20211108,07:17.0,17,21100042061,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,200,200,20,10,食品,烟酒水饮,香烟,国产香烟
190,2021,4,202111,202145,20211108,20211108,25:42.0,17,21100042066,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,24,24,24,1,食品,烟酒水饮,香烟,国产香烟
635,2021,4,202111,202145,20211108,20211109,57:22.0,7,21100042097,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,24,24,24,1,食品,烟酒水饮,香烟,国产香烟
1009,2021,4,202111,202145,20211108,20211109,16:14.0,13,21100042132,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,24,24,24,1,食品,烟酒水饮,香烟,国产香烟
177,2021,4,202111,202145,20211108,20211109,40:10.0,15,21100042147,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,235,235,23.5,10,食品,烟酒水饮,香烟,国产香烟
482,2021,4,202111,202145,20211108,20211109,35:47.0,18,21100042171,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,235,235,23.5,10,食品,烟酒水饮,香烟,国产香烟
567,2021,4,202111,202145,20211108,20211109,25:28.0,19,21120288130,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,24,24,24,1,食品,烟酒水饮,香烟,国产香烟
735,2021,4,202111,202145,20211108,20211109,18:47.0,20,21100042186,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,24,24,24,1,食品,烟酒水饮,香烟,国产香烟
896,2021,4,202111,202145,20211108,20211110,45:53.0,9,21100042194,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,48,48,24,2,食品,烟酒水饮,香烟,国产香烟
981,2021,4,202111,202145,20211108,20211110,10:36.0,11,21100042200,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,24,24,24,1,食品,烟酒水饮,香烟,国产香烟
998,2021,4,202111,202145,20211108,20211110,26:56.0,11,21100042202,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,24,24,24,1,食品,烟酒水饮,香烟,国产香烟
28,2021,4,202111,202145,20211108,20211110,16:44.0,12,21100042205,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,24,24,24,1,食品,烟酒水饮,香烟,国产香烟
57,2021,4,202111,202145,20211108,20211110,57:34.0,12,21160146606,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,24,24,24,1,食品,烟酒水饮,香烟,国产香烟
338,2021,4,202111,202145,20211108,20211110,21:46.0,17,21100042214,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,24,24,24,1,食品,烟酒水饮,香烟,国产香烟
608,2021,4,202111,202145,20211108,20211110,50:56.0,19,21100042231,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,24,24,24,1,食品,烟酒水饮,香烟,国产香烟
622,2021,4,202111,202145,20211108,20211110,57:05.0,19,21100042232,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,24,24,24,1,食品,烟酒水饮,香烟,国产香烟
626,2021,4,202111,202145,20211108,20211110,59:50.0,19,21100042234,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,24,24,24,1,食品,烟酒水饮,香烟,国产香烟
798,2021,4,202111,202145,20211108,20211111,32:03.0,9,21100042257,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,24,24,24,1,食品,烟酒水饮,香烟,国产香烟
941,2021,4,202111,202145,20211108,20211111,18:08.0,11,21100042268,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,24,24,24,1,食品,烟酒水饮,香烟,国产香烟
97,2021,4,202111,202145,20211108,20211111,49:58.0,14,21160147081,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,24,24,24,1,食品,烟酒水饮,香烟,国产香烟
98,2021,4,202111,202145,20211108,20211111,49:58.0,14,21160147081,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,235,235,23.5,10,食品,烟酒水饮,香烟,国产香烟
101,2021,4,202111,202145,20211108,20211111,50:37.0,14,21160147080,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,48,48,24,2,食品,烟酒水饮,香烟,国产香烟
266,2021,4,202111,202145,20211108,20211111,07:11.0,17,21100042284,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,24,24,24,1,食品,烟酒水饮,香烟,国产香烟
319,2021,4,202111,202145,20211108,20211111,24:49.0,17,21100042285,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,24,24,24,1,食品,烟酒水饮,香烟,国产香烟
452,2021,4,202111,202145,20211108,20211111,34:22.0,18,21100042295,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,240,240,24,10,食品,烟酒水饮,香烟,国产香烟
266,2021,4,202111,202145,20211108,20211112,15:33.0,17,21100042348,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,24,24,24,1,食品,烟酒水饮,香烟,国产香烟
323,2021,4,202111,202145,20211108,20211112,50:27.0,17,21100042356,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,235,235,23.5,10,食品,烟酒水饮,香烟,国产香烟
345,2021,4,202111,202145,20211108,20211112,59:13.0,17,21100042357,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,24,24,24,1,食品,烟酒水饮,香烟,国产香烟
284,2021,4,202111,202145,20211108,20211113,49:50.0,13,21130233108,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,24,24,24,1,食品,烟酒水饮,香烟,国产香烟
485,2021,4,202111,202145,20211108,20211113,43:51.0,15,21100042419,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,24,24,24,1,食品,烟酒水饮,香烟,国产香烟
220,2021,4,202111,202146,20211115,20211115,46:20.0,8,21120290827,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,24,24,24,1,食品,烟酒水饮,香烟,国产香烟
434,2021,4,202111,202146,20211115,20211115,16:45.0,12,21100042526,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,24,24,24,1,食品,烟酒水饮,香烟,国产香烟
871,2021,4,202111,202146,20211115,20211115,26:15.0,19,21100042553,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,24,24,24,1,食品,烟酒水饮,香烟,国产香烟
229,2021,4,202111,202146,20211115,20211116,59:29.0,11,21130234136,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,24,24,24,1,食品,烟酒水饮,香烟,国产香烟
252,2021,4,202111,202146,20211115,20211116,25:59.0,12,21100042574,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,24,24,24,1,食品,烟酒水饮,香烟,国产香烟
496,2021,4,202111,202146,20211115,20211116,57:42.0,16,21100042587,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,48,48,24,2,食品,烟酒水饮,香烟,国产香烟
597,2021,4,202111,202146,20211115,20211116,48:09.0,17,21100042597,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,24,24,24,1,食品,烟酒水饮,香烟,国产香烟
391,2021,4,202111,202146,20211115,20211117,20:40.0,17,21100042678,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,24,24,24,1,食品,烟酒水饮,香烟,国产香烟
419,2021,4,202111,202146,20211115,20211117,43:13.0,17,21100042682,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,24,24,24,1,食品,烟酒水饮,香烟,国产香烟
688,2021,4,202111,202146,20211115,20211118,34:42.0,8,21100042705,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,235,235,23.5,10,食品,烟酒水饮,香烟,国产香烟
747,2021,4,202111,202146,20211115,20211118,23:47.0,9,21100042713,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,24,24,24,1,食品,烟酒水饮,香烟,国产香烟
837,2021,4,202111,202146,20211115,20211118,44:52.0,10,21100042721,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,24,24,24,1,食品,烟酒水饮,香烟,国产香烟
943,2021,4,202111,202146,20211115,20211118,19:03.0,12,21100042727,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,24,24,24,1,食品,烟酒水饮,香烟,国产香烟
978,2021,4,202111,202146,20211115,20211118,47:46.0,12,21130234849,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,235,235,23.5,10,食品,烟酒水饮,香烟,国产香烟
981,2021,4,202111,202146,20211115,20211118,49:18.0,12,21130234850,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,24,24,24,1,食品,烟酒水饮,香烟,国产香烟
1023,2021,4,202111,202146,20211115,20211118,42:42.0,13,21100042730,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,24,24,24,1,食品,烟酒水饮,香烟,国产香烟
311,2021,4,202111,202146,20211115,20211118,17:59.0,17,21100042760,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,24,24,24,1,食品,烟酒水饮,香烟,国产香烟
870,2021,4,202111,202146,20211115,20211119,15:11.0,18,21100042863,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,24,24,24,1,食品,烟酒水饮,香烟,国产香烟
914,2021,4,202111,202146,20211115,20211119,52:34.0,18,21100042865,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,24,24,24,1,食品,烟酒水饮,香烟,国产香烟
5,2021,4,202111,202146,20211115,20211119,07:59.0,20,21100042869,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,24,24,24,1,食品,烟酒水饮,香烟,国产香烟
97,2021,4,202111,202146,20211115,20211120,09:57.0,18,21100042933,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,24,24,24,1,食品,烟酒水饮,香烟,国产香烟
468,2021,4,202111,202146,20211115,20211121,11:12.0,9,21100042949,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,48,48,24,2,食品,烟酒水饮,香烟,国产香烟
230,2021,4,202111,202146,20211115,20211121,59:30.0,15,21160150461,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,24,24,24,1,食品,烟酒水饮,香烟,国产香烟
950,2021,4,202111,202147,20211122,20211122,49:42.0,14,21100043038,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,24,24,24,1,食品,烟酒水饮,香烟,国产香烟
212,2021,4,202111,202147,20211122,20211122,09:46.0,17,21100043056,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,24,24,24,1,食品,烟酒水饮,香烟,国产香烟
417,2021,4,202111,202147,20211122,20211122,51:15.0,18,21100043076,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,235,235,23.5,10,食品,烟酒水饮,香烟,国产香烟
521,2021,4,202111,202147,20211122,20211122,35:23.0,19,21120294758,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,24,24,24,1,食品,烟酒水饮,香烟,国产香烟
1014,2021,4,202111,202147,20211122,20211123,23:38.0,12,21100043099,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,235,235,23.5,10,食品,烟酒水饮,香烟,国产香烟
923,2021,4,202111,202147,20211122,20211124,44:50.0,11,21100043151,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,24,24,24,1,食品,烟酒水饮,香烟,国产香烟
409,2021,4,202111,202147,20211122,20211124,59:44.0,18,21100043182,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,24,24,24,1,食品,烟酒水饮,香烟,国产香烟
1023,2021,4,202111,202147,20211122,20211125,42:09.0,15,21100043237,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,940,940,23.5,40,食品,烟酒水饮,香烟,国产香烟
271,2021,4,202111,202147,20211122,20211125,44:33.0,17,21100043255,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,24,24,24,1,食品,烟酒水饮,香烟,国产香烟
641,2021,4,202111,202147,20211122,20211125,16:39.0,20,21100043290,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,24,24,24,1,食品,烟酒水饮,香烟,国产香烟
28,2021,4,202111,202147,20211122,20211126,11:19.0,19,21100043353,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,24,24,24,1,食品,烟酒水饮,香烟,国产香烟
473,2021,4,202111,202147,20211122,20211127,27:49.0,9,21100043367,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,24,24,24,1,食品,烟酒水饮,香烟,国产香烟
773,2021,4,202111,202147,20211122,20211127,07:04.0,11,21100043373,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,24,24,24,1,食品,烟酒水饮,香烟,国产香烟
794,2021,4,202111,202147,20211122,20211127,19:36.0,11,21100043375,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,24,24,24,1,食品,烟酒水饮,香烟,国产香烟
386,2021,4,202112,202148,20211129,20211202,05:30.0,15,21100044482,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,235,235,23.5,10,食品,烟酒水饮,香烟,国产香烟
390,2021,4,202112,202148,20211129,20211202,07:25.0,15,21100044483,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,48,48,24,2,食品,烟酒水饮,香烟,国产香烟
391,2021,4,202112,202148,20211129,20211202,08:19.0,15,21100044484,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,48,48,24,2,食品,烟酒水饮,香烟,国产香烟
407,2021,4,202112,202148,20211129,20211203,46:14.0,8,21100044546,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,24,24,24,1,食品,烟酒水饮,香烟,国产香烟
593,2021,4,202112,202148,20211129,20211203,09:36.0,12,21100044570,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,24,24,24,1,食品,烟酒水饮,香烟,国产香烟
762,2021,4,202112,202148,20211129,20211203,01:50.0,15,21100044577,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,24,24,24,1,食品,烟酒水饮,香烟,国产香烟
814,2021,4,202112,202148,20211129,20211203,53:31.0,15,21100044589,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,24,24,24,1,食品,烟酒水饮,香烟,国产香烟
340,2021,4,202112,202148,20211129,20211204,41:27.0,8,21100044622,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,235,235,23.5,10,食品,烟酒水饮,香烟,国产香烟
631,2021,4,202112,202148,20211129,20211204,45:57.0,11,21130241551,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,24,24,24,1,食品,烟酒水饮,香烟,国产香烟
106,2021,4,202112,202148,20211129,20211204,48:52.0,17,21100044647,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,24,24,24,1,食品,烟酒水饮,香烟,国产香烟
906,2021,4,202112,202148,20211129,20211205,44:11.0,11,21100044693,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,48,48,24,2,食品,烟酒水饮,香烟,国产香烟
1005,2021,4,202112,202148,20211129,20211205,49:55.0,12,21160155360,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,24,24,24,1,食品,烟酒水饮,香烟,国产香烟
819,2021,4,202112,202149,20211206,20211206,31:38.0,7,21100044726,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,24,24,24,1,食品,烟酒水饮,香烟,国产香烟
472,2021,4,202112,202149,20211206,20211206,43:39.0,18,21100044765,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,24,24,24,1,食品,烟酒水饮,香烟,国产香烟
793,2021,4,202112,202149,20211206,20211207,47:39.0,9,21100044783,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,24,24,24,1,食品,烟酒水饮,香烟,国产香烟
961,2021,4,202112,202149,20211206,20211207,31:54.0,11,21100044790,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,48,48,24,2,食品,烟酒水饮,香烟,国产香烟
979,2021,4,202112,202149,20211206,20211207,50:25.0,11,21100044793,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,24,24,24,1,食品,烟酒水饮,香烟,国产香烟
753,2021,4,202112,202149,20211206,20211208,33:31.0,9,21100044835,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,235,235,23.5,10,食品,烟酒水饮,香烟,国产香烟
530,2021,4,202112,202149,20211206,20211208,04:07.0,20,21100044890,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,24,24,24,1,食品,烟酒水饮,香烟,国产香烟
671,2021,4,202112,202149,20211206,20211209,47:11.0,7,21100044893,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,48,48,24,2,食品,烟酒水饮,香烟,国产香烟
299,2021,4,202112,202150,20211213,20211213,32:49.0,9,21100045185,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,200,200,20,10,食品,烟酒水饮,香烟,国产香烟
61,2022,1,202201,202152,20211227,20220102,47:40.0,14,21100046319,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,470,470,23.5,20,食品,烟酒水饮,香烟,国产香烟
530,2022,1,202201,202152,20211227,20220102,21:12.0,19,21100046348,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,235,235,23.5,10,食品,烟酒水饮,香烟,国产香烟
578,2022,1,202201,202152,20211227,20220102,40:15.0,19,21100046352,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,24,24,24,1,食品,烟酒水饮,香烟,国产香烟
585,2022,1,202201,202152,20211227,20220102,48:27.0,19,21100046353,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,24,24,24,1,食品,烟酒水饮,香烟,国产香烟
690,2022,1,202201,202201,20220103,20220103,56:55.0,7,21100046363,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,48,48,24,2,食品,烟酒水饮,香烟,国产香烟
746,2022,1,202201,202201,20220103,20220103,42:26.0,9,21100046370,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,24,24,24,1,食品,烟酒水饮,香烟,国产香烟
753,2022,1,202201,202201,20220103,20220103,46:36.0,9,21100046371,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,48,48,24,2,食品,烟酒水饮,香烟,国产香烟
2,2022,1,202201,202201,20220103,20220103,22:20.0,13,21100046385,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,235,235,23.5,10,食品,烟酒水饮,香烟,国产香烟
274,2022,1,202201,202201,20220103,20220103,14:51.0,16,21100046395,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,24,24,24,1,食品,烟酒水饮,香烟,国产香烟
430,2022,1,202201,202201,20220103,20220103,26:37.0,18,21100046412,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,48,48,24,2,食品,烟酒水饮,香烟,国产香烟
446,2022,1,202201,202201,20220103,20220103,36:24.0,18,21100046415,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,24,24,24,1,食品,烟酒水饮,香烟,国产香烟
840,2022,1,202201,202201,20220103,20220104,14:54.0,11,21100046446,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,72,72,24,3,食品,烟酒水饮,香烟,国产香烟
491,2022,1,202201,202201,20220103,20220104,22:06.0,20,21120314748,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,24,24,24,1,食品,烟酒水饮,香烟,国产香烟
27,2022,1,202201,202201,20220103,20220105,10:05.0,16,21130254202,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,24,24,24,1,食品,烟酒水饮,香烟,国产香烟
127,2022,1,202201,202201,20220103,20220105,39:31.0,17,21100046547,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,235,235,23.5,10,食品,烟酒水饮,香烟,国产香烟
225,2022,1,202201,202201,20220103,20220105,32:24.0,18,21100046555,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,24,24,24,1,食品,烟酒水饮,香烟,国产香烟
495,2022,1,202201,202201,20220103,20220105,39:51.0,20,21100046567,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,24,24,24,1,食品,烟酒水饮,香烟,国产香烟
392,2022,1,202201,202201,20220103,20220107,22:49.0,8,21100046621,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,24,24,24,1,食品,烟酒水饮,香烟,国产香烟
661,2022,1,202201,202201,20220103,20220108,19:25.0,11,21100046716,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,1410,1410,23.5,60,食品,烟酒水饮,香烟,国产香烟
840,2022,1,202201,202201,20220103,20220108,32:06.0,13,21100046731,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,24,24,24,1,食品,烟酒水饮,香烟,国产香烟
163,2022,1,202201,202201,20220103,20220108,45:03.0,16,21130255752,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,24,24,24,1,食品,烟酒水饮,香烟,国产香烟
308,2022,1,202201,202201,20220103,20220108,29:03.0,18,21100046752,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,24,24,24,1,食品,烟酒水饮,香烟,国产香烟
484,2022,1,202201,202201,20220103,20220108,19:34.0,20,21100046762,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,24,24,24,1,食品,烟酒水饮,香烟,国产香烟
582,2022,1,202201,202201,20220103,20220109,52:25.0,8,21100046766,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,24,24,24,1,食品,烟酒水饮,香烟,国产香烟
722,2022,1,202201,202201,20220103,20220109,47:59.0,10,21120316872,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,24,24,24,1,食品,烟酒水饮,香烟,国产香烟
646,2022,1,202201,202202,20220110,20220110,20:15.0,8,21100046831,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,24,24,24,1,食品,烟酒水饮,香烟,国产香烟
703,2022,1,202201,202202,20220110,20220110,47:12.0,9,21100046840,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,24,24,24,1,食品,烟酒水饮,香烟,国产香烟
794,2022,1,202201,202202,20220110,20220110,59:24.0,10,21100046854,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,235,235,23.5,10,食品,烟酒水饮,香烟,国产香烟
103,2022,1,202201,202202,20220110,20220110,45:28.0,15,21100046874,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,235,235,23.5,10,食品,烟酒水饮,香烟,国产香烟
889,2022,1,202201,202202,20220110,20220112,52:11.0,18,21100046969,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,235,235,23.5,10,食品,烟酒水饮,香烟,国产香烟
1019,2022,1,202201,202202,20220110,20220112,56:11.0,19,21100046973,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,24,24,24,1,食品,烟酒水饮,香烟,国产香烟
317,2022,1,202201,202202,20220110,20220113,36:30.0,11,21100047004,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,235,235,23.5,10,食品,烟酒水饮,香烟,国产香烟
690,2022,1,202201,202202,20220110,20220113,27:01.0,17,21100047029,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,24,24,24,1,食品,烟酒水饮,香烟,国产香烟
166,2022,1,202201,202202,20220110,20220114,32:29.0,11,21100047060,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,72,72,24,3,食品,烟酒水饮,香烟,国产香烟
341,2022,1,202201,202202,20220110,20220114,06:59.0,15,21100047074,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,48,48,24,2,食品,烟酒水饮,香烟,国产香烟
342,2022,1,202201,202202,20220110,20220114,06:59.0,15,21100047074,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,235,235,23.5,10,食品,烟酒水饮,香烟,国产香烟
599,2022,1,202201,202202,20220110,20220114,00:32.0,17,21100047087,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,24,24,24,1,食品,烟酒水饮,香烟,国产香烟
608,2022,1,202201,202202,20220110,20220114,11:19.0,17,21100047089,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,24,24,24,1,食品,烟酒水饮,香烟,国产香烟
400,2022,1,202201,202202,20220110,20220115,03:55.0,14,21160168675,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,24,24,24,1,食品,烟酒水饮,香烟,国产香烟
872,2022,1,202201,202202,20220110,20220115,04:39.0,18,21100047150,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,24,24,24,1,食品,烟酒水饮,香烟,国产香烟
926,2022,1,202201,202202,20220110,20220115,28:24.0,18,21100047153,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,235,235,23.5,10,食品,烟酒水饮,香烟,国产香烟
207,2022,1,202201,202202,20220110,20220116,47:43.0,7,21100047169,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,24,24,24,1,食品,烟酒水饮,香烟,国产香烟
347,2022,1,202201,202202,20220110,20220116,20:55.0,10,21130258505,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,24,24,24,1,食品,烟酒水饮,香烟,国产香烟
342,2022,1,202201,202203,20220117,20220117,59:38.0,11,21100047239,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,24,24,24,1,食品,烟酒水饮,香烟,国产香烟
564,2022,1,202201,202203,20220117,20220118,27:32.0,15,21130259477,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,24,24,24,1,食品,烟酒水饮,香烟,国产香烟
772,2022,1,202201,202203,20220117,20220118,18:59.0,18,21100047310,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,72,72,24,3,食品,烟酒水饮,香烟,国产香烟
953,2022,1,202201,202203,20220117,20220118,37:30.0,19,21120320708,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,24,24,24,1,食品,烟酒水饮,香烟,国产香烟
220,2022,1,202201,202203,20220117,20220119,07:51.0,9,21100047338,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,24,24,24,1,食品,烟酒水饮,香烟,国产香烟
603,2022,1,202201,202203,20220117,20220119,57:03.0,13,21100047365,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,24,24,24,1,食品,烟酒水饮,香烟,国产香烟
585,2022,1,202201,202203,20220117,20220120,58:41.0,10,21100047426,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,216,216,24,9,食品,烟酒水饮,香烟,国产香烟
781,2022,1,202201,202203,20220117,20220120,53:35.0,12,21100047446,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,470,470,23.5,20,食品,烟酒水饮,香烟,国产香烟
